id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,0.007208354,0.0070161126,0.011532637,0.007857404,0.012741061,0.0073854765,0.010952992,0.013246471,0.020423034,0.0098984465,0.0068099624,0.006575583,0.0044624475,0.0069380654,0.005336165,0.0038515471,0.010697949,0.0131828785,0.02184069,0.010394601,0.0049822764,0.0077632894,0.0028040546,0.013674439,0.01975463,0.014878291,0.020841774,0.006870523,0.010851327,0.009412898,0.0046910853,0.0039611626,0.0032735162,0.010195022,0.0055790073,0.008776165,0.013723142,0.014489421,0.013884758,0.0067658927,0.014257706,0.013083198,0.014906426,0.0049372925,0.011993439,0.0074078767,0.00403045,0.0060148705,0.0066165463,0.0050586727,0.0050231754,0.008737247,0.024504647,0.0066299285,0.010622118,0.0033364308,0.0066834367,0.011925119,0.005547776,0.012719861,0.0144931795,0.015624948,0.008068156,0.0061665107,0.007135629,0.012677966,0.012014357,0.0076758037,0.0074810633,0.009504675,0.014225063,0.00863256,0.0073262886,0.0077191074,0.0069306293,0.005659921,0.010956606,0.01604275,0.015218689,0.003462671,0.005931115,0.006287021,0.020568702,0.0270647,0.00543967,0.019439967,0.0031547993,0.00822821,0.01285695,0.0025027809,0.03298224,0.006409039,0.004845722,0.012734238,0.011466501,0.016629018,0.016392406,0.003758248,0.0067312787
36,0.0007892468,0.0070578116,0.00572482,0.00044411293,0.0033990429,0.0005067451,0.0015329196,0.0055165733,0.0017578731,0.0010690956,0.010398938,0.0032416082,0.011801258,0.0012474714,0.029127734,0.005602024,0.0024887356,0.0012686445,8.296624e-05,0.0044884114,0.028473465,0.0030544272,7.279108e-05,0.0024253798,0.005916397,0.0023172977,0.014320727,0.006268269,0.0111664785,0.0014556625,0.0006175991,4.2921023e-05,0.009523977,0.00046045802,0.0015368717,0.0003124616,0.001390563,0.007921084,0.0012487057,0.0031875214,0.07656019,0.011548904,0.03414085,0.002159448,0.027201707,0.0029571652,0.004309469,0.013091924,0.06631931,0.018134857,0.0003843059,0.0015827195,0.0047193887,0.004247409,0.022869539,0.069359116,0.00016752993,0.05445054,0.0036779956,0.008193015,0.006732347,0.0012892262,0.01143073,0.002611504,0.0010117607,0.0005718237,0.0061276355,0.0026670287,0.0014062979,5.219646e-05,0.00031934926,0.0073372326,0.00064146525,0.0038837625,0.00521942,0.0024197632,0.0020441976,0.10481845,0.11610088,0.0033633513,8.840511e-05,0.00072008895,0.012126042,0.03470534,0.0012310968,0.009252905,5.4130167e-05,0.00035103323,0.015173408,0.0052263397,0.0003068933,0.00011136152,0.00011276108,0.0014509584,0.0018799913,0.0031603791,0.0066027045,0.00030714058,0.0017561406
39,0.001502596,0.00439411,0.0057953917,0.0024411986,0.0056008683,0.011235162,0.0070569604,0.008449994,0.0036706654,0.0047311964,0.010217753,0.009924512,0.012485814,0.0032360028,0.0048804283,0.02733353,0.011751799,0.007864725,0.00191028,0.008135212,0.03667911,0.002896483,0.0012366008,0.002742869,0.012445992,0.008670712,0.008619692,0.010817448,0.03061799,0.008048076,0.0034703242,0.0018263647,0.0050975014,0.007094181,0.001732466,0.0042540524,0.0037138632,0.018598834,0.0013120513,0.0018260112,0.01826257,0.0089172665,0.01666903,0.0055679753,0.015198597,0.023811076,0.006218795,0.008459911,0.010971479,0.060972866,0.00240265,0.005788301,0.0055991192,0.008667061,0.027952924,0.008748521,0.0014210002,0.008019514,0.020546528,0.013257667,0.008517595,0.0082445,0.023760235,0.0067396224,0.0037908156,0.0076869912,0.024943972,0.0036954395,0.002026797,0.0057268194,0.011542795,0.008125072,0.007020462,0.0063963453,0.011882413,0.005333451,0.006415112,0.031009033,0.038877375,0.0072893286,0.0008934328,0.0017669122,0.02307421,0.05314644,0.0074821785,0.008522493,0.0026525122,0.005624732,0.029325226,0.002300091,0.0026345365,0.0012091922,0.0016221126,0.0021407132,0.006870248,0.0031049834,0.010065093,0.0033201852,0.0034487676
41,0.0043931063,0.014756363,0.00474865,0.005285724,0.018733554,0.006822048,0.010485224,0.00915685,0.016139673,0.01805871,0.00997244,0.014359681,0.012421493,0.0090331035,0.006289571,0.008793224,0.005926127,0.0022678608,0.0021818886,0.009968399,0.0142835155,0.007623029,0.0021189079,0.005178183,0.016370904,0.007439927,0.00934307,0.012959804,0.007553046,0.007211181,0.008295913,0.0037218768,0.0055172727,0.008011067,0.009765604,0.0055626957,0.010745151,0.008056876,0.0040942803,0.0045324545,0.018608036,0.0067164428,0.0057458337,0.005802075,0.033430155,0.007470429,0.013680345,0.0055307033,0.009676374,0.0130630005,0.010375649,0.0017467572,0.0031508598,0.004387456,0.036427196,0.008671185,0.004533264,0.010204921,0.015332303,0.012826707,0.013140185,0.004356344,0.036907893,0.01262826,0.004020058,0.008813887,0.016006647,0.028245028,0.018287146,0.0041635428,0.008540283,0.010517186,0.005316406,0.012800834,0.009089044,0.016875384,0.0100139305,0.010454819,0.012768253,0.0160871,0.012122829,0.0064725974,0.011932238,0.032224923,0.0072970483,0.0055375495,0.0031870885,0.02037005,0.008830066,0.0068094544,0.0053598857,0.004461477,0.0034337246,0.0053400975,0.006921194,0.006393223,0.00588864,0.0035658865,0.0092616975
44,0.0047752666,0.00440899,0.01541892,0.008060216,0.01936298,0.003503017,0.01316903,0.0029630875,0.008049017,0.0067548277,0.013992668,0.020250054,0.01066695,0.010102164,0.008021576,0.0026656918,0.0077942074,0.004896143,0.0031575207,0.022785934,0.003563003,0.007102811,0.002509912,0.0081391195,0.021325637,0.006282973,0.010288248,0.00639806,0.015503811,0.0102131115,0.0044499403,0.0036435244,0.020229256,0.004539615,0.0062629757,0.00530162,0.009093576,0.0061785607,0.006362829,0.0066489084,0.0090362625,0.008301911,0.011936286,0.0085059,0.010717895,0.008243027,0.00515751,0.004832266,0.013895433,0.0043385574,0.0038266045,0.0036373415,0.007693336,0.016301237,0.044120967,0.008976836,0.0048875706,0.020309256,0.017324436,0.0068109203,0.0073584234,0.008748403,0.008915833,0.0022683048,0.0019053901,0.015298709,0.016457079,0.022835936,0.018228032,0.011372662,0.0071466453,0.0134566035,0.003321564,0.0030367968,0.004058537,0.009672412,0.05133184,0.016650114,0.021445122,0.0041206004,0.012575666,0.0070152334,0.013701254,0.0290283,0.002336678,0.0036865298,0.0014051892,0.003381906,0.005679657,0.0062896954,0.010300294,0.008704403,0.0030257753,0.021009976,0.0031533677,0.020035805,0.009915126,0.0023628268,0.015074087
46,0.00475391,0.0027411284,0.0068161925,0.0037363407,0.00625237,0.006170276,0.0025741677,0.0053495727,0.0053802775,0.0064548007,0.004159853,0.009271539,0.017040202,0.00871015,0.013393596,0.017906409,0.008882212,0.00248143,0.00044652956,0.010910335,0.026603902,0.0048351027,0.001252636,0.003390417,0.0064123636,0.016532885,0.012449161,0.007817737,0.007385417,0.022789855,0.005547885,0.0016886373,0.016544495,0.005626222,0.010804118,0.0043421406,0.0050267885,0.012250152,0.0025370568,0.009160308,0.034623735,0.007339868,0.029501392,0.0014606317,0.04649124,0.01051056,0.0127291735,0.007563984,0.021827204,0.015647437,0.0043843673,0.0036247056,0.007987544,0.006207707,0.028171025,0.022867374,0.0012441126,0.01064446,0.003921,0.01171274,0.024620783,0.0016323585,0.018592885,0.0031187695,0.0039140517,0.0068272296,0.028978892,0.0078001143,0.0036306018,0.0018997005,0.0019546514,0.02962278,0.0017119079,0.0032455162,0.01644927,0.015528256,0.0036994324,0.024800885,0.040165845,0.009947341,0.0017997784,0.0018685695,0.02809753,0.017348602,0.005404392,0.009163982,0.0005380359,0.002347013,0.0149435485,0.005814771,0.0014324468,0.0011605021,0.00090587576,0.008483969,0.006048627,0.015175089,0.007917785,0.002427666,0.006091665
47,0.0018302934,0.0066095567,0.018780084,0.0026911064,0.009468299,0.005437045,0.010826067,0.004311373,0.018849684,0.005326619,0.013104258,0.0050036144,0.009734001,0.005436994,0.008135631,0.009934413,0.023278592,0.011492839,0.023941323,0.0056811576,0.011211449,0.0071619,0.001893419,0.013554103,0.02493412,0.018957116,0.015296296,0.003993803,0.013170642,0.0063681835,0.014120576,0.0050001815,0.003065065,0.032197967,0.0025776417,0.02096715,0.006268522,0.0064854748,0.012110699,0.0012348847,0.013966337,0.0191913,0.0028930977,0.0069525195,0.014422737,0.008836167,0.010549475,0.02580374,0.003124207,0.011087643,0.007345991,0.012475858,0.006819754,0.007823496,0.0066208057,0.004735154,0.0076284814,0.003955074,0.0059918016,0.005211065,0.0038209113,0.018059634,0.009813029,0.0077507095,0.0038349123,0.007727345,0.01447946,0.014671723,0.02185014,0.013939578,0.008893192,0.007476213,0.011771379,0.0065659126,0.01295053,0.007082276,0.009952381,0.009535146,0.007909256,0.004986549,0.007688021,0.007738355,0.0117668975,0.022426948,0.0057099476,0.009351005,0.0013386224,0.013322713,0.0041705025,0.007029101,0.018437875,0.0015704916,0.004337947,0.008361598,0.010027111,0.035559095,0.009397618,0.008089548,0.0047294693
51,0.007988558,0.02132238,0.009237696,0.0038697766,0.006732117,0.011473573,0.009105181,0.009329221,0.024944814,0.024263939,0.00992825,0.010007824,0.0057933424,0.0031625158,0.00805287,0.007186029,0.0036646961,0.005883436,0.017281564,0.0037455847,0.010639634,0.012405145,0.004869332,0.0073559396,0.012250824,0.015555369,0.024331085,0.011839344,0.008189929,0.009303707,0.0046796002,0.0043617375,0.008814765,0.0073844753,0.0036309666,0.014856201,0.01282046,0.0073408266,0.0107301,0.0027063345,0.024468021,0.008265138,0.006732041,0.003687866,0.011066815,0.0070696985,0.01603689,0.0045994646,0.00789113,0.0038965577,0.007015077,0.0043736137,0.0064988215,0.009196004,0.008780437,0.0022031837,0.0030650476,0.01652596,0.01205156,0.0058178795,0.008834289,0.01897205,0.011270323,0.016707808,0.008335223,0.008631327,0.016390387,0.023823528,0.018137276,0.0062882965,0.014012408,0.0057904343,0.0048128115,0.008789894,0.009912524,0.00552721,0.013671082,0.0118830325,0.018294137,0.019068224,0.005567121,0.006723475,0.013993339,0.022025803,0.0052406206,0.003888968,0.008023973,0.020907704,0.022011358,0.008987819,0.009553363,0.007855726,0.0044045546,0.00915351,0.013352553,0.0055581755,0.006149098,0.0019365166,0.009233624
52,0.0049578794,0.0069165644,0.0075101536,0.0032151476,0.016715283,0.009361425,0.023682142,0.008551485,0.019947512,0.010994721,0.020281887,0.022167025,0.008199965,0.004554408,0.025364202,0.002655028,0.0035150917,0.005190668,0.008146075,0.012150785,0.01643951,0.013390715,0.0040774653,0.00653935,0.011568908,0.003294653,0.017842853,0.0060095266,0.013811543,0.010913297,0.0093735475,0.0036579277,0.008759141,0.008178265,0.0052442425,0.008401927,0.010709642,0.015866995,0.007655108,0.009705287,0.008156457,0.011703908,0.012300825,0.0050340127,0.011209704,0.008487678,0.0075088856,0.010296844,0.027840165,0.0064721745,0.006162044,0.004317918,0.013575425,0.0073819254,0.0075180586,0.005844173,0.007788003,0.015819157,0.016308624,0.015918605,0.0071329554,0.010352668,0.0048456816,0.008213647,0.0041095973,0.01209273,0.0066606007,0.015379136,0.012966561,0.007153829,0.0063126427,0.012935476,0.007842365,0.01067518,0.015143976,0.0057183723,0.024485528,0.016906267,0.004657912,0.005658753,0.0032266064,0.0038980027,0.013346761,0.02440169,0.003437163,0.005009882,0.002346512,0.013073479,0.0066251494,0.006519877,0.012547302,0.0028800576,0.0017361974,0.02228212,0.012985946,0.015905038,0.01104528,0.0017927368,0.012534324
53,0.0035900278,0.0026126746,0.003279257,0.004889702,0.02334212,0.0052792416,0.006843084,0.012125204,0.027983174,0.0022495962,0.0040915636,0.003307372,0.002161348,0.0013579287,0.017374117,0.003482029,0.009050015,0.0060320483,0.0092539415,0.0057627168,0.011861728,0.014617407,0.0026939574,0.0051466892,0.028672716,0.010093345,0.01229647,0.0027327985,0.011865594,0.00537738,0.010549113,0.0013857518,0.006558752,0.005620888,0.0035967464,0.01365475,0.013463679,0.02164427,0.005674521,0.011137991,0.047419883,0.004182883,0.009694328,0.00097449677,0.005239257,0.009627122,0.0067679924,0.010546628,0.016137695,0.003765592,0.00858314,0.0054534655,0.018545883,0.0033743945,0.014297972,0.0060927384,0.0033278489,0.020331455,0.0013021987,0.009623222,0.007326482,0.008884308,0.010121741,0.0029852015,0.0012796293,0.0056027495,0.016281225,0.012650376,0.009675066,0.005307418,0.003985057,0.010772395,0.0060052453,0.014637123,0.028762974,0.0018752883,0.015619403,0.005548197,0.009741867,0.0023637095,0.0047836956,0.005401957,0.044669516,0.007891648,0.0015002796,0.007286627,0.0015702517,0.0034006918,0.008670011,0.01046482,0.039693262,0.0014542269,0.0009976655,0.043538034,0.0121740075,0.038532976,0.012663522,0.0018806892,0.016000668
57,0.0059414273,0.021405634,0.007327196,0.0048912433,0.020965446,0.0056042387,0.0032992463,0.009298865,0.022129003,0.007335915,0.006880957,0.0040517957,0.004764806,0.004414053,0.018989682,0.009324007,0.00759457,0.010166181,0.008934617,0.013290626,0.0055005937,0.016338991,0.00057994656,0.008476127,0.017703563,0.010493458,0.01850321,0.012661808,0.0072038397,0.008846672,0.023133725,0.0075968606,0.0025568847,0.014156346,0.00215501,0.008861451,0.0055027497,0.015028881,0.004126995,0.002189954,0.016543886,0.013242879,0.00568208,0.014776987,0.0019716881,0.010956829,0.006387046,0.0022173661,0.006004052,0.007401175,0.0038195252,0.014850661,0.019601513,0.011985018,0.011706288,0.0028730468,0.0030986504,0.011142095,0.016957495,0.008616324,0.008073068,0.026979268,0.016242126,0.00987375,0.0073543005,0.0031644679,0.010226596,0.019876719,0.0135103585,0.0077501223,0.026262337,0.018556448,0.01704176,0.008608531,0.00957928,0.0067191697,0.005130042,0.0058565848,0.0063553653,0.0031958506,0.020020712,0.015364857,0.024077948,0.015102096,0.006656527,0.00731952,0.0050680786,0.00816112,0.019740002,0.007974645,0.0181877,0.007202637,0.0032116566,0.0045831352,0.009713316,0.006033448,0.007400167,0.002360677,0.003404504
59,0.0037394548,0.00839032,0.007991414,0.0058681583,0.022086008,0.0037471405,0.0048444923,0.010326852,0.013802204,0.0044914265,0.007988038,0.0066361437,0.0044694045,0.004719606,0.014491189,0.012710069,0.0072342735,0.010423003,0.0043616695,0.01148011,0.0072335554,0.012982718,0.001058887,0.004932378,0.010184308,0.014262492,0.005857337,0.008319254,0.012318801,0.01670029,0.016650572,0.00722882,0.0064508296,0.016373644,0.004909369,0.012569266,0.0028051308,0.008351924,0.0066459626,0.0049449317,0.01187344,0.008863399,0.013543711,0.009346984,0.0053162132,0.012894059,0.011118962,0.004619359,0.007405788,0.014761008,0.0035497514,0.010231446,0.011636371,0.0049081636,0.028447893,0.0038193623,0.0068490244,0.009381148,0.011352697,0.014516704,0.008080077,0.011148653,0.0155025525,0.012560174,0.0074532465,0.009175106,0.0091017485,0.024117699,0.02750829,0.009389749,0.008058789,0.013570605,0.010880661,0.009278644,0.013483508,0.01086223,0.0047524157,0.008458004,0.011767871,0.010271939,0.0071923095,0.017373823,0.02929925,0.024280097,0.009686457,0.012181909,0.0054934802,0.0066596945,0.014827517,0.0076425876,0.016990814,0.0043854173,0.0036790932,0.005949329,0.009259342,0.008511021,0.015257003,0.0052563585,0.005635582
62,0.005918524,0.03361512,0.00449867,0.0051208306,0.0041228873,0.009355767,0.034647793,0.004461451,0.009386008,0.008184455,0.013861475,0.010317933,0.003158995,0.00394874,0.017732326,0.007316921,0.005543035,0.010478133,0.0090621915,0.004280554,0.0030981095,0.007967546,0.0017456717,0.02417506,0.013787136,0.018795224,0.0142434575,0.0055586207,0.0063622463,0.004199856,0.0022277837,0.0031775993,0.0011997237,0.011976954,0.0042912075,0.0044679027,0.005398074,0.0069792694,0.028397746,0.0013058216,0.021594679,0.035666056,0.009432224,0.0059751323,0.0073068547,0.0029358964,0.008847654,0.0082333125,0.002296412,0.0037911332,0.0021793973,0.009938761,0.003085597,0.009514321,0.0025594223,0.0009465589,0.008774824,0.004327067,0.017536134,0.0038398304,0.0014505911,0.04415246,0.0029448227,0.011032086,0.004398249,0.015386447,0.004787062,0.016542988,0.014553291,0.010884836,0.02467746,0.013571833,0.007279125,0.009758773,0.003874899,0.00267374,0.004710214,0.0046764673,0.009416795,0.0009889969,0.0073446883,0.0037064261,0.026296819,0.060405746,0.0057569523,0.0046858587,0.0039927093,0.019555695,0.00881171,0.0021844225,0.032352693,0.0047460897,0.0022942221,0.026566375,0.0023762244,0.011225228,0.013375797,0.0018432369,0.011569854
65,0.0019726944,0.01637269,0.018403297,0.003062883,0.003998373,0.005344025,0.0045533217,0.0050704065,0.007891394,0.008562538,0.011361804,0.0032900136,0.005126486,0.0033048613,0.007423015,0.008194642,0.009304494,0.017472588,0.02500052,0.0058157803,0.013353875,0.009444911,0.0028222688,0.0076037413,0.01869108,0.0080487225,0.0059898146,0.015651906,0.015013138,0.0033932435,0.003924574,0.005664963,0.00380301,0.016716959,0.0032197775,0.007158048,0.013959303,0.03024656,0.028215254,0.0040859357,0.021846773,0.009604717,0.010652736,0.0056698634,0.012644122,0.004913932,0.0045308936,0.0145828305,0.00569065,0.009542829,0.00825546,0.0028482503,0.012641806,0.007693531,0.0064496156,0.0021902574,0.007781398,0.007784699,0.008071998,0.052976385,0.0070908656,0.030599214,0.014867599,0.007983667,0.020031841,0.006928091,0.009363908,0.017045092,0.003011804,0.007672115,0.011081168,0.0037689372,0.005897151,0.009242213,0.012774523,0.0012291593,0.003052918,0.0056567285,0.01208634,0.0098849265,0.0020061166,0.002925695,0.013595723,0.039845154,0.012257472,0.003933984,0.0026193017,0.030834533,0.005766785,0.0064811944,0.0049684457,0.0021897478,0.012192533,0.0016737651,0.011145564,0.0076634735,0.020910606,0.009361757,0.0054542874
68,0.008626854,0.0049580685,0.0027525201,0.0013869485,0.011563547,0.008744323,0.026942391,0.018744396,0.01049226,0.009095897,0.03227925,0.0072925244,0.020805774,0.0034289765,0.022125727,0.008838634,0.0044599026,0.007856689,0.0073582064,0.007330262,0.020348344,0.008369814,0.0106949685,0.005772623,0.020365324,0.016886298,0.013349762,0.0029288046,0.008124139,0.007516709,0.0067949914,0.0043532806,0.00790344,0.00623641,0.0063895783,0.008366174,0.003481919,0.01219541,0.00539865,0.0063645765,0.01757322,0.006030677,0.005301715,0.0056872237,0.021057114,0.011316763,0.019660741,0.0050178934,0.015736736,0.013092125,0.002170663,0.0013872093,0.007855207,0.007035595,0.007954311,0.014480542,0.014391311,0.008044396,0.0060186326,0.015800854,0.023567041,0.0101184575,0.0019672485,0.005765422,0.001994801,0.0115902135,0.0064423196,0.015672695,0.0038306701,0.0070731416,0.0026063405,0.014698284,0.0021245515,0.013602136,0.010005567,0.007834649,0.0031429296,0.010717541,0.025968103,0.010887456,0.003996091,0.0044224737,0.010839454,0.06228786,0.010496952,0.011615278,0.0064904196,0.015859058,0.015277038,0.0038139184,0.0040779896,0.0025232378,0.004116599,0.0075478256,0.007302208,0.008073784,0.0047549815,0.0055898516,0.008768102
70,0.0037339278,0.008649864,0.022431415,0.0020819493,0.026136408,0.0020423497,0.007496158,0.0057442943,0.010864942,0.008377629,0.01232451,0.006691675,0.0046436666,0.002069688,0.009912697,0.0011456128,0.0030001758,0.0026436092,0.0072675077,0.011889619,0.010695857,0.0065252194,0.0008803,0.011529736,0.03263254,0.009859427,0.018458677,0.010662125,0.01932712,0.008888811,0.008640426,0.0010502189,0.013963517,0.0023316264,0.0032929569,0.010764306,0.006184969,0.006276303,0.011888191,0.0038340222,0.018592436,0.013692429,0.051995043,0.0048815,0.0047287517,0.015737113,0.0039150533,0.0052016596,0.01898507,0.006458076,0.008479682,0.008230925,0.010218472,0.014348435,0.0077393777,0.0057418556,0.004675351,0.04320962,0.010978691,0.010321707,0.008859179,0.015890453,0.003993461,0.00391003,0.0022790516,0.012619903,0.005387248,0.021508532,0.0145801045,0.0034347193,0.005116522,0.018334758,0.0044802004,0.0018851131,0.0049842214,0.0037235913,0.009339581,0.016356545,0.01292463,0.004301085,0.008899213,0.012459632,0.008348006,0.060950063,0.0019348251,0.008355583,0.0025827666,0.0041734506,0.005823327,0.0063058287,0.0072602495,0.0075426083,0.0016978919,0.0048509245,0.007958506,0.016740961,0.018086871,0.0032567761,0.013898302
74,0.011766767,0.014141244,0.019687431,0.026519867,0.02096701,0.0064891726,0.00692915,0.0068820384,0.010179687,0.017584298,0.0043315752,0.014252567,0.0037900966,0.009710728,0.0068781893,0.002366795,0.004329067,0.006600788,0.0047406824,0.011939781,0.0031729538,0.0065590474,0.0024572301,0.01027384,0.024664272,0.016171027,0.016582107,0.0065254513,0.013942924,0.0071942816,0.004693124,0.004789726,0.007114912,0.006819072,0.0039903703,0.0067368248,0.0068411776,0.007237998,0.011793019,0.009218392,0.026923163,0.008222982,0.016375713,0.006619597,0.008149666,0.0065954756,0.004550037,0.005707543,0.005089585,0.003092104,0.0046953512,0.009085047,0.013353212,0.007638409,0.013597014,0.003312247,0.0041598906,0.011277075,0.016480869,0.0045733633,0.010368829,0.017838534,0.0076517942,0.006331398,0.0041890778,0.004928147,0.014335298,0.016557788,0.016921677,0.0063280724,0.009184966,0.010403156,0.009338742,0.008673433,0.004063552,0.0071603227,0.031191403,0.016046502,0.027653879,0.006476612,0.008757517,0.012026588,0.021002026,0.033630587,0.0050512413,0.00576381,0.0014322452,0.0064957347,0.015325957,0.0070008007,0.020063628,0.010240483,0.0026233199,0.014449037,0.0034789897,0.008831349,0.013322488,0.0024203432,0.0060776337
77,0.0028670141,0.005221083,0.012094125,0.005817609,0.007236986,0.004786631,0.005403063,0.0070171673,0.020000527,0.024263758,0.01239456,0.007208287,0.0040161954,0.004299744,0.007905454,0.0035347575,0.0033545622,0.0058338987,0.01880302,0.0036686803,0.0023320108,0.004926069,0.002664621,0.010760469,0.010547018,0.023291983,0.00650448,0.004058532,0.013016567,0.004994734,0.003067337,0.003317772,0.0036730256,0.0125451,0.001670589,0.007579042,0.0062216204,0.0049321894,0.02739588,0.003148272,0.02281459,0.008466029,0.007272321,0.010323208,0.0053414344,0.009208666,0.015584208,0.016435117,0.0065421313,0.0025272686,0.0039411304,0.0058974354,0.014975101,0.012415986,0.0033419714,0.0011593022,0.007781893,0.003807379,0.010826511,0.010668361,0.0068539786,0.030706294,0.0054552583,0.012900828,0.008752233,0.008948058,0.010029477,0.023854272,0.0031516738,0.0075768023,0.010437401,0.008181228,0.0055431863,0.018762687,0.00803105,0.0013456546,0.010476166,0.005241966,0.013017441,0.0043271547,0.0022361036,0.0046909302,0.017376812,0.17338045,0.0030560663,0.0042520817,0.0010456004,0.0125402,0.015375747,0.003232071,0.01764023,0.004774609,0.003023863,0.0032038407,0.0032474163,0.0054727667,0.010577834,0.0017349126,0.007841133
79,0.007076435,0.02710355,0.015951771,0.00212737,0.018606506,0.004624444,0.0072580785,0.009784672,0.012660482,0.023068761,0.009579964,0.011072066,0.0052999365,0.0019353314,0.0051783673,0.0031677543,0.0020701746,0.0028141495,0.0034285062,0.004945016,0.022958683,0.009059625,0.0027951717,0.0064837188,0.027845563,0.0062923427,0.032105796,0.03583601,0.018916277,0.011627085,0.0033287893,0.0005523364,0.00541328,0.0032055257,0.0043781013,0.009473349,0.0070445333,0.008606404,0.007995083,0.0028601056,0.03825957,0.0073970254,0.051924057,0.001259099,0.011864201,0.006470056,0.0052392734,0.006465496,0.037843764,0.005199946,0.0021190268,0.0016335631,0.005745401,0.014240863,0.022719627,0.014561991,0.001973481,0.013774942,0.011942249,0.004774226,0.008751805,0.009857726,0.01625956,0.0036319145,0.004625703,0.0028551782,0.0069177425,0.01426528,0.0036122336,0.002188782,0.0028688943,0.010979812,0.004307942,0.004429864,0.009445579,0.0035987704,0.0108664,0.011644986,0.015020535,0.00246315,0.0062039453,0.0012228177,0.016829543,0.049618497,0.0013323171,0.0077924607,0.0013301021,0.0018915008,0.02705489,0.007283628,0.0043296665,0.0067192507,0.0015946969,0.0036378007,0.0027871225,0.0074648065,0.02872026,0.001063268,0.00459263
86,0.0035119841,0.013082221,0.02744428,0.0012656725,0.026837578,0.0009023875,0.006128481,0.0037428453,0.010455387,0.005593822,0.011233484,0.0073520667,0.004095052,0.0018541367,0.009210553,0.00086779025,0.0012506014,0.0019542978,0.0050405753,0.008052042,0.010972737,0.005954329,0.0010015168,0.009685951,0.03395965,0.012180472,0.028844615,0.0109287575,0.014069097,0.005651213,0.0097969165,0.00064855296,0.010323523,0.0013559402,0.0026855057,0.007924603,0.0050631743,0.0067279316,0.009011978,0.004506507,0.025783649,0.01752606,0.03679874,0.0025755127,0.004182642,0.009732969,0.0035237172,0.0046769613,0.022910202,0.0060964734,0.008043035,0.006982688,0.008560768,0.016578596,0.004307845,0.006824219,0.0034742684,0.07064229,0.009597655,0.009918551,0.005352112,0.008880851,0.0034325663,0.002988393,0.0019133224,0.011174119,0.0051351287,0.029198375,0.013198557,0.0026477997,0.0029490863,0.012890693,0.005114538,0.002254403,0.0051832628,0.0017520786,0.012805398,0.0110223945,0.010212766,0.002298234,0.0070247157,0.015800582,0.015221629,0.076867074,0.0029419912,0.005370667,0.0017127432,0.003459158,0.0071184067,0.004285839,0.009506266,0.0055813594,0.0011742074,0.004615027,0.0069546923,0.027476309,0.017140979,0.0029702166,0.014469046
